unix,date,symbol,open,high,low,close,vwap,Volume ETH,Volume USD,tradecount
1608750000,2020-12-23 19:00:00,ETH/USD,609.65,612.04,608.46,610.32,610.45,984.78298768,601032.7530408576,282
1608746400,2020-12-23 18:00:00,ETH/USD,608.72,612.98,608.32,610.05,610.23,941.56021593,574398.8097280965,389
1608742800,2020-12-23 17:00:00,ETH/USD,597.02,611.94,596.65,610.18,605.55,3408.63593102,2079881.4723897835,948
1608739200,2020-12-23 16:00:00,ETH/USD,605.56,609.48,597.00,597.02,603.32,4314.70656692,2575966.114582578,1069
1608735600,2020-12-23 15:00:00,ETH/USD,612.33,614.75,603.38,605.94,606.77,1658.17490914,1004754.5044442917,633
1608732000,2020-12-23 14:00:00,ETH/USD,608.18,612.92,605.93,611.96,609.47,1307.90241419,800383.9613877124,686
1608728400,2020-12-23 13:00:00,ETH/USD,619.88,622.66,604.07,608.18,614.10,2904.14187791,1766241.0073073036,1084
1608724800,2020-12-23 12:00:00,ETH/USD,602.01,621.22,598.62,619.88,611.42,3599.33899673,2231158.2572929924,1081
1608721200,2020-12-23 11:00:00,ETH/USD,604.00,604.00,592.31,602.47,598.28,6927.12909291,4173387.4646054874,1731
1608717600,2020-12-23 10:00:00,ETH/USD,612.70,614.99,603.36,604.00,608.31,2987.92156377,1804704.62451708,776
1608714000,2020-12-23 09:00:00,ETH/USD,612.08,614.06,608.49,612.72,611.13,1628.05983077,997544.8195093945,465
1608710400,2020-12-23 08:00:00,ETH/USD,616.22,620.49,611.11,612.32,617.30,1893.24141966,1159269.5860862113,563
1608706800,2020-12-23 07:00:00,ETH/USD,614.06,625.65,607.12,616.34,616.99,5846.73749445,3603578.1873293133,796
1608703200,2020-12-23 06:00:00,ETH/USD,614.02,617.30,612.46,614.06,615.31,1864.13505302,1144690.7706574611,544
1608699600,2020-12-23 05:00:00,ETH/USD,617.25,619.03,608.56,614.01,613.80,7912.77843892,4858525.089281269,1337
1608696000,2020-12-23 04:00:00,ETH/USD,623.02,624.46,616.14,617.65,619.04,2382.02101315,1471255.2787720973,572
1608692400,2020-12-23 03:00:00,ETH/USD,623.20,626.00,622.11,622.41,624.17,871.12844294,542199.0541702854,300
1608688800,2020-12-23 02:00:00,ETH/USD,626.54,627.88,621.11,623.21,623.77,1144.86604092,713491.9653617532,499
1608685200,2020-12-23 01:00:00,ETH/USD,637.75,637.99,625.44,627.07,629.97,4209.63313922,2639734.6526106857,857
1608681600,2020-12-23 00:00:00,ETH/USD,637.46,638.34,631.72,637.90,635.00,1947.78249545,1242490.453847555,632
1608678000,2020-12-22 23:00:00,ETH/USD,630.04,637.47,626.91,637.46,632.28,4228.12742128,2695262.1059691487,987
1608674400,2020-12-22 22:00:00,ETH/USD,622.92,630.33,618.55,630.06,623.87,1968.15095707,1240053.192011524,749
1608670800,2020-12-22 21:00:00,ETH/USD,624.78,627.55,622.12,622.83,624.40,1814.61884805,1130199.0571309815,611
1608667200,2020-12-22 20:00:00,ETH/USD,626.31,627.80,622.51,624.65,624.86,1162.96300899,726444.8435656035,409
1608663600,2020-12-22 19:00:00,ETH/USD,628.19,630.00,623.24,626.12,626.66,1508.77060805,944671.453112266,405
1608660000,2020-12-22 18:00:00,ETH/USD,627.29,629.11,625.67,628.14,627.49,920.38403311,578130.0265577154,323
1608656400,2020-12-22 17:00:00,ETH/USD,627.62,629.68,623.90,626.91,627.38,1397.70888129,876237.6747695138,424
1608652800,2020-12-22 16:00:00,ETH/USD,627.08,633.40,621.71,627.56,628.08,3134.37707336,1967009.6761578014,1006
1608649200,2020-12-22 15:00:00,ETH/USD,617.87,634.23,616.24,626.48,628.29,6563.02697490,4111605.139235352,1345
1608645600,2020-12-22 14:00:00,ETH/USD,618.00,619.90,615.55,617.79,618.05,1544.31095965,954059.8677621735,508
1608642000,2020-12-22 13:00:00,ETH/USD,612.32,618.00,609.04,617.80,614.70,2318.10520487,1432125.3955686858,627
1608638400,2020-12-22 12:00:00,ETH/USD,611.83,614.07,610.03,612.31,612.49,1467.42070442,898516.3715234101,488
1608634800,2020-12-22 11:00:00,ETH/USD,603.09,612.64,603.06,611.57,607.89,1154.57748318,706104.9513883926,622
1608631200,2020-12-22 10:00:00,ETH/USD,604.70,606.00,600.58,602.90,603.45,926.83535864,558789.0377240559,323
1608627600,2020-12-22 09:00:00,ETH/USD,596.96,604.62,596.96,604.62,599.41,2038.10261165,1232277.601055823,569
1608624000,2020-12-22 08:00:00,ETH/USD,595.34,597.77,587.84,597.49,592.18,3864.91576881,2309248.522706287,1157
1608620400,2020-12-22 07:00:00,ETH/USD,603.26,605.55,592.45,595.34,596.83,7860.24957589,4679520.982510353,1323
1608616800,2020-12-22 06:00:00,ETH/USD,607.25,607.94,603.00,603.00,604.88,1481.79847759,893524.4819867699,422
1608613200,2020-12-22 05:00:00,ETH/USD,612.01,612.56,604.94,606.81,607.95,969.68989370,588417.5243960969,362
1608609600,2020-12-22 04:00:00,ETH/USD,610.10,615.00,610.10,612.01,613.24,844.75675910,516999.58413679095,313
1608606000,2020-12-22 03:00:00,ETH/USD,612.49,612.49,609.14,610.25,610.55,1415.35958374,863723.1859773351,335
1608602400,2020-12-22 02:00:00,ETH/USD,605.43,612.50,605.12,612.50,609.07,1213.11166559,743030.895173875,338
1608598800,2020-12-22 01:00:00,ETH/USD,605.48,608.75,602.58,605.75,605.92,3118.00899162,1888733.946673815,719
1608595200,2020-12-22 00:00:00,ETH/USD,608.00,613.91,605.47,605.47,608.71,5248.56125547,3177846.383349421,1236
1608591600,2020-12-21 23:00:00,ETH/USD,617.53,618.68,608.00,608.01,612.97,1258.45330119,765152.1916565319,514
1608588000,2020-12-21 22:00:00,ETH/USD,618.61,618.61,615.59,617.32,617.15,705.60049878,435581.2999068696,305
1608584400,2020-12-21 21:00:00,ETH/USD,610.10,618.77,609.00,618.67,614.11,1674.54779918,1035992.4869186906,586
1608580800,2020-12-21 20:00:00,ETH/USD,611.70,613.40,608.89,609.72,611.33,1205.71495924,735148.5249478129,484
1608577200,2020-12-21 19:00:00,ETH/USD,608.99,613.78,608.74,611.69,611.60,1573.25972224,962347.2394969857,466
1608573600,2020-12-21 18:00:00,ETH/USD,604.81,612.00,602.39,608.98,607.82,2855.84475909,1739152.3413906284,929
1608570000,2020-12-21 17:00:00,ETH/USD,614.66,615.00,603.77,604.55,607.73,2426.22324049,1466773.2600382294,949
1608566400,2020-12-21 16:00:00,ETH/USD,615.00,618.99,608.01,614.97,612.87,3082.84598930,1895857.798039821,915
1608562800,2020-12-21 15:00:00,ETH/USD,620.27,620.55,613.28,615.01,617.52,4215.89829984,2592819.6133845984,827
1608559200,2020-12-21 14:00:00,ETH/USD,612.58,620.47,607.42,620.39,616.55,6887.09698481,4272686.098406276,1612
1608555600,2020-12-21 13:00:00,ETH/USD,602.68,612.58,601.60,612.58,608.46,4944.08142146,3028645.3971579666,1232
1608552000,2020-12-21 12:00:00,ETH/USD,606.12,607.13,597.00,602.59,601.59,6596.17353096,3974788.2080211868,1948
1608548400,2020-12-21 11:00:00,ETH/USD,605.29,613.03,604.80,606.45,608.99,2940.98046574,1783557.603448023,1248
1608544800,2020-12-21 10:00:00,ETH/USD,626.21,629.00,604.11,605.75,612.67,16054.16710061,9724811.721194508,3587
1608541200,2020-12-21 09:00:00,ETH/USD,635.02,637.50,621.66,626.21,628.86,9375.01186902,5870726.182499015,1411
1608537600,2020-12-21 08:00:00,ETH/USD,646.31,648.00,635.10,635.14,640.12,3777.56047767,2399279.7617873237,950
1608534000,2020-12-21 07:00:00,ETH/USD,644.28,646.27,644.28,646.04,645.18,1115.83911206,720876.6999552423,452
1608530400,2020-12-21 06:00:00,ETH/USD,641.23,644.28,634.73,644.28,638.45,7350.43144544,4735735.971668083,1430
1608526800,2020-12-21 05:00:00,ETH/USD,643.18,644.59,640.14,640.84,641.79,2229.76958444,1428925.5404925297,558
1608523200,2020-12-21 04:00:00,ETH/USD,645.01,647.66,642.32,643.40,644.85,4411.28085291,2838218.100762294,858
1608519600,2020-12-21 03:00:00,ETH/USD,643.99,647.00,639.17,645.01,643.19,7336.68128708,4732232.796979471,1024
1608516000,2020-12-21 02:00:00,ETH/USD,642.34,644.72,641.00,643.55,642.79,5784.55597823,3722650.999789916,897
1608512400,2020-12-21 01:00:00,ETH/USD,642.74,645.31,641.18,643.01,642.93,4881.51541475,3138863.2268383973,737
1608508800,2020-12-21 00:00:00,ETH/USD,638.00,644.01,634.25,642.66,641.73,6140.09008635,3945990.294893691,835
1608505200,2020-12-20 23:00:00,ETH/USD,636.01,641.00,636.01,638.28,638.50,7950.66078140,5074747.763551991,1336
1608501600,2020-12-20 22:00:00,ETH/USD,632.58,637.72,622.00,636.00,629.40,10801.19477580,6869559.877408801,2543
1608498000,2020-12-20 21:00:00,ETH/USD,656.95,657.31,630.75,632.83,640.37,9100.48512726,5759060.003083947,2118
1608494400,2020-12-20 20:00:00,ETH/USD,650.49,657.50,649.96,656.58,655.15,3156.31957839,2072376.3087793065,816
1608490800,2020-12-20 19:00:00,ETH/USD,649.86,650.84,648.14,650.25,649.25,1040.50175826,676586.268308565,370
1608487200,2020-12-20 18:00:00,ETH/USD,647.39,650.36,646.00,649.55,647.54,2072.01973127,1345880.4164464285,559
1608483600,2020-12-20 17:00:00,ETH/USD,648.00,650.61,647.08,647.38,648.82,834.51111932,540245.8084253817,357
1608480000,2020-12-20 16:00:00,ETH/USD,654.80,655.72,647.42,647.42,651.93,1064.33116273,689069.2813746565,409
1608476400,2020-12-20 15:00:00,ETH/USD,649.50,654.80,649.25,654.80,652.47,1206.57482311,790065.1941724279,392
1608472800,2020-12-20 14:00:00,ETH/USD,648.59,652.29,646.78,649.51,649.60,2337.14502173,1517999.0630638523,569
1608469200,2020-12-20 13:00:00,ETH/USD,647.97,649.47,642.66,648.35,646.86,948.67251545,615071.8253920075,382
1608465600,2020-12-20 12:00:00,ETH/USD,652.33,652.72,644.10,647.98,646.82,1253.99788481,812565.5493991838,435
1608462000,2020-12-20 11:00:00,ETH/USD,650.10,653.94,650.10,652.33,651.91,833.00691170,543395.3987092611,287
1608458400,2020-12-20 10:00:00,ETH/USD,656.96,657.15,648.18,650.01,653.66,10110.68478020,6572046.213977802,1145
1608454800,2020-12-20 09:00:00,ETH/USD,656.14,660.60,654.69,656.74,657.26,3595.65690610,2361411.716512114,527
1608451200,2020-12-20 08:00:00,ETH/USD,656.96,657.73,652.85,656.07,655.26,6877.41490647,4512065.597687773,1028
1608447600,2020-12-20 07:00:00,ETH/USD,649.93,657.00,649.76,656.87,654.50,1814.81919499,1192100.2846130813,439
1608444000,2020-12-20 06:00:00,ETH/USD,648.33,651.77,647.81,649.99,650.54,2142.36238189,1392514.124604681,372
1608440400,2020-12-20 05:00:00,ETH/USD,648.17,650.98,647.69,648.54,649.45,3384.25409690,2194824.1520035258,454
1608436800,2020-12-20 04:00:00,ETH/USD,646.70,649.00,640.88,648.20,645.73,3227.88161889,2092312.8653644982,674
1608433200,2020-12-20 03:00:00,ETH/USD,647.58,648.73,644.00,646.71,646.89,4108.46450129,2656985.077629256,594
1608429600,2020-12-20 02:00:00,ETH/USD,648.31,649.50,645.88,647.93,647.47,1206.77855349,781908.0281627756,316
1608426000,2020-12-20 01:00:00,ETH/USD,648.78,651.12,646.75,648.44,649.17,1556.54593597,1009326.6467203869,470
1608422400,2020-12-20 00:00:00,ETH/USD,658.57,658.63,642.77,648.81,649.24,5953.55052955,3862723.119077335,1397
1608418800,2020-12-19 23:00:00,ETH/USD,663.68,663.92,656.72,658.83,660.03,2327.92169279,1533704.648860836,562
1608415200,2020-12-19 22:00:00,ETH/USD,666.96,666.96,662.00,664.02,664.15,2035.95902661,1351917.512849572,577
1608411600,2020-12-19 21:00:00,ETH/USD,667.65,669.00,665.00,666.95,667.24,1831.38709189,1221443.6209360356,664
1608408000,2020-12-19 20:00:00,ETH/USD,659.66,667.75,659.66,667.72,664.47,2621.99550351,1750758.8376036973,668
1608404400,2020-12-19 19:00:00,ETH/USD,660.00,661.20,658.08,659.87,659.31,2226.70021371,1469332.6700208175,433
1608400800,2020-12-19 18:00:00,ETH/USD,664.01,664.65,657.12,659.89,660.33,1929.37397410,1273174.591768849,493
1608397200,2020-12-19 17:00:00,ETH/USD,661.86,666.20,661.64,664.30,664.21,4768.53614053,3167738.5581540787,904
1608393600,2020-12-19 16:00:00,ETH/USD,656.64,663.60,655.67,661.76,660.26,5412.95285290,3582075.6799351037,1133
1608390000,2020-12-19 15:00:00,ETH/USD,655.70,660.69,653.56,656.32,657.42,2957.59766011,1941130.4962833954,750
1608386400,2020-12-19 14:00:00,ETH/USD,657.06,661.00,650.10,655.51,655.45,5187.48084702,3400445.5700300797,1039
1608382800,2020-12-19 13:00:00,ETH/USD,656.16,657.22,652.21,656.98,654.71,852.75739535,560244.553597043,294
1608379200,2020-12-19 12:00:00,ETH/USD,652.54,660.82,652.45,656.42,657.65,1304.49313006,856295.3804339853,543
1608375600,2020-12-19 11:00:00,ETH/USD,654.03,655.71,649.47,652.14,652.57,578.15044779,377035.0330217706,232
1608372000,2020-12-19 10:00:00,ETH/USD,652.72,656.84,652.72,654.03,654.97,7848.25443597,5132993.848757459,791
1608368400,2020-12-19 09:00:00,ETH/USD,653.25,654.06,651.57,652.73,652.65,2201.34379666,1436883.1363938819,402
1608364800,2020-12-19 08:00:00,ETH/USD,649.35,653.25,646.68,653.25,650.47,4090.13941544,2671883.57313618,763
1608361200,2020-12-19 07:00:00,ETH/USD,648.54,652.61,648.53,648.94,651.07,1084.90175477,704036.1447404439,322
1608357600,2020-12-19 06:00:00,ETH/USD,652.00,653.91,648.02,648.99,651.15,1263.09353105,819735.0707161395,331
1608354000,2020-12-19 05:00:00,ETH/USD,655.50,655.86,652.06,652.70,653.96,4519.08478464,2949606.6389345285,566
1608350400,2020-12-19 04:00:00,ETH/USD,656.08,658.18,655.10,655.49,656.14,2701.81402722,1771012.0767024378,423
1608346800,2020-12-19 03:00:00,ETH/USD,657.97,660.00,655.57,656.09,658.03,1959.94119453,1285897.8183191877,602
1608343200,2020-12-19 02:00:00,ETH/USD,650.38,658.89,649.05,657.90,654.93,1516.88962826,997961.686432254,501
1608339600,2020-12-19 01:00:00,ETH/USD,650.04,651.12,645.60,650.39,648.23,2379.29758423,1547471.3558073498,431
1608336000,2020-12-19 00:00:00,ETH/USD,654.58,656.30,648.02,650.16,652.55,2182.58870834,1419031.8746143342,1095
1608332400,2020-12-18 23:00:00,ETH/USD,651.12,655.89,648.73,654.67,652.60,1208.63842572,791259.3181661123,447
1608328800,2020-12-18 22:00:00,ETH/USD,651.21,652.99,646.25,651.80,650.73,1528.23206384,996101.6592109118,532
1608325200,2020-12-18 21:00:00,ETH/USD,649.24,654.35,649.24,651.21,652.11,1931.43994923,1257773.0093380683,663
1608321600,2020-12-18 20:00:00,ETH/USD,645.13,649.68,644.28,649.30,646.77,1437.88153851,933616.4829545429,459
1608318000,2020-12-18 19:00:00,ETH/USD,646.42,646.43,640.54,645.13,643.18,633.62189644,408768.4940503372,304
1608314400,2020-12-18 18:00:00,ETH/USD,646.79,647.62,643.89,646.34,645.67,926.48828508,598826.4381786073,384
1608310800,2020-12-18 17:00:00,ETH/USD,642.50,648.33,641.55,646.56,644.70,1383.35171389,894419.8841327183,536
1608307200,2020-12-18 16:00:00,ETH/USD,638.07,644.49,635.05,642.50,640.80,1459.31509910,937609.95117175,678
1608303600,2020-12-18 15:00:00,ETH/USD,639.09,639.81,633.00,638.48,636.42,1283.23770497,819321.6098692457,563
1608300000,2020-12-18 14:00:00,ETH/USD,638.00,641.76,632.47,639.67,637.43,3507.37530496,2243562.761323763,1084
1608296400,2020-12-18 13:00:00,ETH/USD,650.49,650.85,637.26,637.80,643.57,2269.78141430,1447666.58604054,662
1608292800,2020-12-18 12:00:00,ETH/USD,650.15,654.24,645.35,650.85,650.01,851.25629492,554040.159548682,359
1608289200,2020-12-18 11:00:00,ETH/USD,652.93,652.93,643.39,649.83,648.69,4394.58347321,2855732.1783960545,880
1608285600,2020-12-18 10:00:00,ETH/USD,661.74,664.02,651.56,653.00,657.27,7362.25488043,4807552.43692079,1167
1608282000,2020-12-18 09:00:00,ETH/USD,651.76,661.74,648.56,661.74,654.69,1582.85507021,1047438.5141607653,653
1608278400,2020-12-18 08:00:00,ETH/USD,645.66,653.28,642.90,651.60,648.86,1872.16007211,1219899.502986876,605
1608274800,2020-12-18 07:00:00,ETH/USD,644.81,645.00,640.56,644.97,642.82,5274.37800675,3401815.5830135476,816
1608271200,2020-12-18 06:00:00,ETH/USD,645.68,648.30,644.54,644.86,646.67,4128.79928960,2662497.509891456,724
1608267600,2020-12-18 05:00:00,ETH/USD,642.48,647.00,642.01,646.08,644.99,742.57445421,479762.50337599684,311
1608264000,2020-12-18 04:00:00,ETH/USD,644.00,646.79,641.29,642.54,644.86,4613.18375221,2964155.0881450134,730
1608260400,2020-12-18 03:00:00,ETH/USD,651.17,651.39,642.70,644.00,646.69,5562.79774902,3582441.75036888,656
1608256800,2020-12-18 02:00:00,ETH/USD,646.37,654.18,645.29,651.16,651.63,5221.21018690,3399843.2253018036,907
1608253200,2020-12-18 01:00:00,ETH/USD,639.25,651.31,635.00,646.37,645.91,4784.79183265,3092745.8968699807,1133
1608249600,2020-12-18 00:00:00,ETH/USD,644.01,644.01,630.00,639.82,637.00,4670.60214082,2988344.6617394527,1237
1608246000,2020-12-17 23:00:00,ETH/USD,645.84,645.87,637.26,643.43,642.24,1928.92550529,1241128.5378687447,774
1608242400,2020-12-17 22:00:00,ETH/USD,640.88,649.66,640.71,645.70,644.81,3124.43629628,2017448.5165079962,891
1608238800,2020-12-17 21:00:00,ETH/USD,642.52,643.42,628.05,641.26,633.74,8670.19144316,5559846.964840782,2443
1608235200,2020-12-17 20:00:00,ETH/USD,648.98,653.58,634.01,642.53,643.45,6342.27966392,4075104.952458517,1917
1608231600,2020-12-17 19:00:00,ETH/USD,656.66,661.11,646.06,649.00,655.41,4409.62580439,2861847.14704911,1483
1608228000,2020-12-17 18:00:00,ETH/USD,650.27,658.76,631.10,656.69,645.23,16135.06851477,10595738.142964313,4488
1608224400,2020-12-17 17:00:00,ETH/USD,673.49,673.49,647.51,650.27,662.39,8048.56230577,5233738.610573058,1982
1608220800,2020-12-17 16:00:00,ETH/USD,666.29,676.61,663.57,673.48,672.89,10212.74539666,6878079.769742577,2268
1608217200,2020-12-17 15:00:00,ETH/USD,663.17,666.50,660.20,666.28,663.65,3487.49776642,2323650.0118103176,939
1608213600,2020-12-17 14:00:00,ETH/USD,658.98,667.35,657.00,662.27,663.04,3253.50904347,2154701.434218877,1059
1608210000,2020-12-17 13:00:00,ETH/USD,665.99,667.72,654.88,658.98,661.56,8983.18269457,5919737.732067739,1697
1608206400,2020-12-17 12:00:00,ETH/USD,662.02,666.00,658.01,665.99,662.91,3661.61191467,2438596.919051073,915
1608202800,2020-12-17 11:00:00,ETH/USD,668.42,668.42,656.20,661.55,662.68,3943.57588487,2608872.6266357484,1125
1608199200,2020-12-17 10:00:00,ETH/USD,641.69,670.00,641.69,668.32,662.46,15784.54289238,10549125.705835402,3903
1608195600,2020-12-17 09:00:00,ETH/USD,649.81,656.91,634.00,641.68,645.36,10983.63953269,7047981.815336519,3095
1608192000,2020-12-17 08:00:00,ETH/USD,648.36,656.30,645.81,649.72,650.36,8798.61425986,5716635.656916239,1718
1608188400,2020-12-17 07:00:00,ETH/USD,644.90,648.84,642.83,648.84,647.02,3161.36245979,2051218.4184101436,660
1608184800,2020-12-17 06:00:00,ETH/USD,648.53,648.58,642.45,644.91,644.83,2890.70647478,1864245.5126503697,772
1608181200,2020-12-17 05:00:00,ETH/USD,638.49,649.00,638.36,648.53,641.55,1741.59309316,1129475.3687070548,610
1608177600,2020-12-17 04:00:00,ETH/USD,636.63,640.00,636.05,638.49,638.14,2363.78401696,1509252.4569887903,531
1608174000,2020-12-17 03:00:00,ETH/USD,646.39,652.72,633.36,637.04,642.26,7961.98713936,5072104.287257894,1861
1608170400,2020-12-17 02:00:00,ETH/USD,645.02,648.59,641.45,646.50,645.01,4468.23638388,2888714.82217842,909
1608166800,2020-12-17 01:00:00,ETH/USD,645.46,650.89,641.80,645.02,646.29,4840.15174469,3121994.6783599434,1317
1608163200,2020-12-17 00:00:00,ETH/USD,638.01,648.61,638.00,645.26,643.89,8963.31684774,5783669.829172712,2155
1608159600,2020-12-16 23:00:00,ETH/USD,635.32,639.10,631.50,638.28,635.42,4506.74260984,2876563.673008675,1323
1608156000,2020-12-16 22:00:00,ETH/USD,629.50,636.35,628.30,635.72,632.74,6947.40332336,4416603.24072642,1995
1608152400,2020-12-16 21:00:00,ETH/USD,624.19,632.99,622.57,629.38,628.33,6123.66981105,3854115.305678649,1521
1608148800,2020-12-16 20:00:00,ETH/USD,623.89,626.34,622.00,624.17,624.11,2258.33918791,1409587.5709177845,812
1608145200,2020-12-16 19:00:00,ETH/USD,619.47,624.48,618.53,623.88,621.72,2710.03804854,1690738.5377231352,753
1608141600,2020-12-16 18:00:00,ETH/USD,622.44,624.94,617.09,619.31,621.71,3939.25360313,2439619.1489544404,976
1608138000,2020-12-16 17:00:00,ETH/USD,629.56,629.85,620.93,622.44,624.67,5374.54366124,3345330.9565022257,1501
1608134400,2020-12-16 16:00:00,ETH/USD,621.00,630.00,621.00,629.55,626.61,8036.86387595,5059607.653104322,1921
1608130800,2020-12-16 15:00:00,ETH/USD,621.03,622.10,617.65,621.00,619.80,6722.09178232,4174418.99682072,1461
1608127200,2020-12-16 14:00:00,ETH/USD,610.33,626.65,608.87,621.00,619.10,18612.40037022,11558300.629906619,4393
1608123600,2020-12-16 13:00:00,ETH/USD,593.47,611.57,593.42,610.63,601.79,7660.72366373,4677867.69078345,2150
1608120000,2020-12-16 12:00:00,ETH/USD,594.14,598.89,591.93,593.17,596.36,4106.00316977,2435557.9002124704,1117
1608116400,2020-12-16 11:00:00,ETH/USD,594.68,597.05,592.26,594.00,594.61,1898.58832384,1127761.46436096,693
1608112800,2020-12-16 10:00:00,ETH/USD,588.50,594.69,588.12,594.69,592.48,3506.41785431,2085231.6337796142,927
1608109200,2020-12-16 09:00:00,ETH/USD,588.24,588.66,586.00,588.66,587.46,610.38239878,359307.7028658348,248
1608105600,2020-12-16 08:00:00,ETH/USD,585.12,588.37,584.50,588.37,585.41,601.08723579,353661.6969217623,281
1608102000,2020-12-16 07:00:00,ETH/USD,586.28,586.38,585.07,585.12,585.70,633.04647578,370408.15390839364,222
1608098400,2020-12-16 06:00:00,ETH/USD,583.80,586.63,583.80,586.59,585.16,450.17323066,264067.1153728494,229
1608094800,2020-12-16 05:00:00,ETH/USD,583.55,585.06,583.18,583.95,583.97,252.76162848,147600.152950896,232
1608091200,2020-12-16 04:00:00,ETH/USD,583.38,584.14,581.50,583.55,583.22,506.56217971,295604.3599697705,268
1608087600,2020-12-16 03:00:00,ETH/USD,586.00,586.00,583.26,583.63,585.04,783.88309092,457497.68835363956,189
1608084000,2020-12-16 02:00:00,ETH/USD,584.82,586.75,584.82,586.02,585.95,854.00959361,500466.7020473322,357
