unix,date,symbol,open,high,low,close,vwap,Volume BCH,Volume USD,tradecount
1590710400,2020-05-29 00:00:00,BCH/USD,240.20,244.00,234.20,238.20,238.80,3800.85429446,905363.492940372,2031
1590624000,2020-05-28 00:00:00,BCH/USD,232.50,240.60,229.10,239.60,234.03,3485.41444724,835105.301558704,1777
1590537600,2020-05-27 00:00:00,BCH/USD,227.90,234.30,227.00,232.70,230.39,2238.33818913,520861.296610551,1620
1590451200,2020-05-26 00:00:00,BCH/USD,230.30,231.10,223.80,227.90,227.94,3202.07540685,729752.985221115,1473
1590364800,2020-05-25 00:00:00,BCH/USD,222.80,233.10,220.70,230.40,228.94,3089.38659404,711794.6712668161,1575
1590278400,2020-05-24 00:00:00,BCH/USD,234.00,237.40,222.70,222.80,231.73,3424.07973699,762884.965401372,1667
1590192000,2020-05-23 00:00:00,BCH/USD,235.00,239.70,232.00,234.20,235.36,2544.94433422,596025.9630743241,1815
1590105600,2020-05-22 00:00:00,BCH/USD,227.70,236.30,225.10,234.40,232.14,3050.50164736,715037.586141184,2788
1590019200,2020-05-21 00:00:00,BCH/USD,239.20,242.60,220.20,227.60,231.89,4633.95443781,1054688.030045556,3074
1589932800,2020-05-20 00:00:00,BCH/USD,246.60,247.60,234.40,239.40,242.52,3790.51054087,907448.2234842781,2218
1589846400,2020-05-19 00:00:00,BCH/USD,248.30,250.60,242.50,246.80,245.97,2791.67028052,688984.225232336,1524
1589760000,2020-05-18 00:00:00,BCH/USD,240.80,255.20,240.40,247.90,247.42,5385.44805997,1335052.574066563,2108
1589673600,2020-05-17 00:00:00,BCH/USD,235.90,246.10,235.80,240.50,241.46,3430.66431150,825074.76691575,1855
1589587200,2020-05-16 00:00:00,BCH/USD,234.90,240.70,233.70,237.10,237.66,4411.86633611,1046053.508291681,2033
1589500800,2020-05-15 00:00:00,BCH/USD,242.50,243.40,231.20,234.80,236.84,4449.16247299,1044663.3486580522,4084
1589414400,2020-05-14 00:00:00,BCH/USD,239.80,245.70,234.00,242.70,240.07,5805.15316439,1408910.6729974528,4040
1589328000,2020-05-13 00:00:00,BCH/USD,233.40,242.40,232.20,239.90,236.47,3664.76527970,879177.19060003,1632
1589241600,2020-05-12 00:00:00,BCH/USD,235.30,239.30,228.40,233.30,234.37,4318.16518495,1007427.9376488351,1946
1589155200,2020-05-11 00:00:00,BCH/USD,232.70,238.00,217.60,235.30,229.28,14021.90650188,3299354.599892364,5672
1589068800,2020-05-10 00:00:00,BCH/USD,265.30,265.30,221.10,232.90,236.44,14836.72153355,3455472.4451637953,7625
1588982400,2020-05-09 00:00:00,BCH/USD,260.60,277.40,258.80,265.50,268.95,9202.88444777,2443365.820882935,4887
1588896000,2020-05-08 00:00:00,BCH/USD,252.70,266.10,248.20,260.50,258.78,7383.29436875,1923348.183059375,3117
1588809600,2020-05-07 00:00:00,BCH/USD,241.40,256.50,237.20,252.70,247.43,9062.57053575,2290111.574384025,3305
1588723200,2020-05-06 00:00:00,BCH/USD,247.20,253.60,240.30,242.10,247.81,4297.90783953,1040523.487950213,1960
1588636800,2020-05-05 00:00:00,BCH/USD,246.40,252.20,241.30,247.20,246.61,2960.14041383,731746.7102987759,1482
1588550400,2020-05-04 00:00:00,BCH/USD,251.80,252.60,228.80,246.40,241.83,7126.47368986,1755963.1171815041,2942
1588464000,2020-05-03 00:00:00,BCH/USD,261.00,267.60,246.20,251.80,255.42,4967.64537271,1250853.1048483779,2266
1588377600,2020-05-02 00:00:00,BCH/USD,254.60,261.60,252.70,260.90,256.66,3080.32362172,803656.4329067479,1433
1588291200,2020-05-01 00:00:00,BCH/USD,250.00,260.30,250.00,254.90,254.87,5640.99618395,1437889.927288855,2298
1588204800,2020-04-30 00:00:00,BCH/USD,257.90,275.90,245.40,250.00,260.08,17738.96684087,4434741.7102175,6316
1588118400,2020-04-29 00:00:00,BCH/USD,242.10,263.20,241.50,257.90,253.45,12135.64467856,3129782.7626006235,4426
1588032000,2020-04-28 00:00:00,BCH/USD,243.20,243.30,237.60,242.00,240.30,3673.85521721,889072.96256482,1351
1587945600,2020-04-27 00:00:00,BCH/USD,246.50,248.00,234.40,243.00,240.83,6067.77301299,1474468.84215657,2449
1587859200,2020-04-26 00:00:00,BCH/USD,238.50,249.10,237.90,246.40,243.07,6559.85138664,1616347.381668096,2414
1587772800,2020-04-25 00:00:00,BCH/USD,237.90,245.50,234.50,238.50,238.92,5420.10796441,1292695.749511785,2512
1587686400,2020-04-24 00:00:00,BCH/USD,237.50,242.10,234.80,237.90,238.20,4512.39513916,1073498.8036061642,2601
1587600000,2020-04-23 00:00:00,BCH/USD,233.60,247.30,226.00,237.50,236.64,8430.32463483,2002202.100772125,4972
1587513600,2020-04-22 00:00:00,BCH/USD,219.80,236.40,218.30,233.60,228.13,5876.74605449,1372807.8783288638,2532
1587427200,2020-04-21 00:00:00,BCH/USD,219.60,223.80,215.60,219.90,220.09,3529.21433849,776074.233033951,1954
1587340800,2020-04-20 00:00:00,BCH/USD,231.80,238.60,216.00,219.10,226.49,10173.06469667,2228918.475040397,2910
1587254400,2020-04-19 00:00:00,BCH/USD,244.20,245.40,229.50,231.90,238.13,5527.66617148,1281865.7851662121,2158
1587168000,2020-04-18 00:00:00,BCH/USD,233.30,248.00,232.60,244.20,240.27,6590.54891105,1609412.04407841,2359
1587081600,2020-04-17 00:00:00,BCH/USD,235.20,236.90,229.60,232.90,233.17,5066.99860667,1180103.9754934432,1932
1586995200,2020-04-16 00:00:00,BCH/USD,214.80,240.10,206.30,234.50,226.45,10550.43810142,2474077.73478299,3689
1586908800,2020-04-15 00:00:00,BCH/USD,223.00,225.30,213.30,215.00,220.08,5543.01771276,1191748.8082434,1939
1586822400,2020-04-14 00:00:00,BCH/USD,225.20,228.90,220.30,223.10,224.27,5422.49883567,1209759.490237977,2338
1586736000,2020-04-13 00:00:00,BCH/USD,233.10,233.10,216.00,224.50,222.90,7848.56601650,1762003.07070425,3158
1586649600,2020-04-12 00:00:00,BCH/USD,233.60,233.60,233.60,233.60,0.00,0.00000000,0.0,0
1586563200,2020-04-11 00:00:00,BCH/USD,233.40,240.30,222.10,233.60,232.25,5817.40287540,1358945.31169344,2536
1586476800,2020-04-10 00:00:00,BCH/USD,256.50,259.10,226.40,233.20,237.81,11545.92109204,2692508.798663728,3722
1586390400,2020-04-09 00:00:00,BCH/USD,267.60,275.00,252.60,256.70,262.33,9394.54950534,2411580.8580207783,3333
1586304000,2020-04-08 00:00:00,BCH/USD,252.80,281.50,250.10,267.80,267.18,13835.61947387,3705178.895102386,5676
1586217600,2020-04-07 00:00:00,BCH/USD,257.80,266.00,246.50,252.80,256.25,10504.05704823,2655425.621792544,4434
1586131200,2020-04-06 00:00:00,BCH/USD,231.00,260.00,230.90,258.60,246.85,12002.93678187,3103959.451791582,4696
1586044800,2020-04-05 00:00:00,BCH/USD,238.80,240.00,223.00,231.10,232.52,4704.06036649,1087108.350695839,2105
1585958400,2020-04-04 00:00:00,BCH/USD,235.70,243.80,232.30,238.60,236.76,4741.75353056,1131382.392391616,1972
1585872000,2020-04-03 00:00:00,BCH/USD,232.20,245.10,230.70,236.00,237.16,9607.10897048,2267277.71703328,3406
1585785600,2020-04-02 00:00:00,BCH/USD,224.30,249.20,222.70,232.10,233.56,15950.78078427,3702176.220029067,5722
1585699200,2020-04-01 00:00:00,BCH/USD,219.20,226.50,211.40,224.10,217.27,9406.77062239,2108057.296477599,3713
1585612800,2020-03-31 00:00:00,BCH/USD,220.40,224.20,216.30,218.80,220.49,5144.35000750,1125583.7816410002,1902
1585526400,2020-03-30 00:00:00,BCH/USD,205.60,227.30,205.60,220.00,219.35,8637.35485443,1900218.0679745998,2849
1585440000,2020-03-29 00:00:00,BCH/USD,214.40,218.00,204.50,205.40,209.63,6106.13561046,1254200.254388484,1974
1585353600,2020-03-28 00:00:00,BCH/USD,213.50,218.00,203.20,214.90,209.73,10721.67847334,2304088.7039207662,3723
1585267200,2020-03-27 00:00:00,BCH/USD,229.00,234.60,209.10,214.00,224.29,8934.53415194,1911990.30851516,3256
1585180800,2020-03-26 00:00:00,BCH/USD,221.60,229.70,218.80,228.80,223.93,10052.33794425,2299974.9216444003,2984
1585094400,2020-03-25 00:00:00,BCH/USD,227.80,231.30,214.10,221.30,221.18,8450.95979355,1870197.4023126152,2921
1585008000,2020-03-24 00:00:00,BCH/USD,222.30,231.50,218.40,228.50,225.32,12580.24416067,2874585.790713095,3705
1584921600,2020-03-23 00:00:00,BCH/USD,202.20,231.00,198.20,222.50,214.56,16979.08971621,3777847.461856725,4656
1584835200,2020-03-22 00:00:00,BCH/USD,218.70,233.30,199.90,203.30,213.11,13292.22179900,2702308.6917367005,4989
1584748800,2020-03-21 00:00:00,BCH/USD,215.10,229.00,206.20,220.30,217.44,10506.75203150,2314637.47253945,3764
1584662400,2020-03-20 00:00:00,BCH/USD,221.60,246.30,189.80,214.90,223.51,25314.99329643,5440192.059402807,8845
1584576000,2020-03-19 00:00:00,BCH/USD,185.60,237.50,177.80,221.70,209.31,24886.93355981,5517433.170209877,8739
1584489600,2020-03-18 00:00:00,BCH/USD,183.70,186.40,169.80,185.20,179.02,14722.29353827,2726568.763287604,3629
1584403200,2020-03-17 00:00:00,BCH/USD,173.40,193.70,169.90,183.60,184.44,22413.43511449,4115106.6870203638,6557
1584316800,2020-03-16 00:00:00,BCH/USD,181.80,183.90,147.00,173.00,167.03,32637.58889002,5646302.87797346,8277
1584230400,2020-03-15 00:00:00,BCH/USD,167.20,220.00,165.40,182.50,174.94,35076.52908677,6401466.558335525,10370
1584144000,2020-03-14 00:00:00,BCH/USD,178.60,181.60,163.70,166.90,171.65,10150.09229183,1694050.403506427,3633
1584057600,2020-03-13 00:00:00,BCH/USD,145.50,265.00,145.50,179.30,169.59,60400.03367085,10829726.037183406,27317
1583971200,2020-03-12 00:00:00,BCH/USD,267.60,267.60,141.40,145.60,186.16,50709.14084824,7383250.907503744,23353
1583884800,2020-03-11 00:00:00,BCH/USD,271.30,274.80,250.30,267.60,262.74,5517.52308725,1476489.1781481,2291
1583798400,2020-03-10 00:00:00,BCH/USD,273.30,278.30,263.00,271.70,271.68,6538.69418688,1776563.210575296,2464
1583712000,2020-03-09 00:00:00,BCH/USD,273.70,279.70,252.90,273.30,267.95,18733.32360280,5119817.34064524,5852
1583625600,2020-03-08 00:00:00,BCH/USD,331.20,331.20,268.10,272.60,293.99,15108.18558163,4118491.389552338,6371
1583539200,2020-03-07 00:00:00,BCH/USD,351.40,352.10,327.20,331.20,338.21,8144.97802108,2697616.720581696,2262
1583452800,2020-03-06 00:00:00,BCH/USD,337.20,354.10,333.20,350.50,346.91,8738.70999281,3062917.852479905,2623
1583366400,2020-03-05 00:00:00,BCH/USD,319.90,343.90,319.90,338.00,336.51,7416.97361163,2506937.08073094,2215
1583280000,2020-03-04 00:00:00,BCH/USD,329.90,332.00,311.10,319.60,322.19,6572.09838165,2100442.64277534,2163
1583193600,2020-03-03 00:00:00,BCH/USD,339.30,339.30,321.50,329.20,329.54,8814.75769089,2901818.2318409877,2629
1583107200,2020-03-02 00:00:00,BCH/USD,311.10,343.40,310.10,339.20,327.82,8816.67065185,2990614.68510752,2494
1583020800,2020-03-01 00:00:00,BCH/USD,306.30,324.50,303.70,311.90,313.59,9239.43618697,2881780.146715943,2505
1582934400,2020-02-29 00:00:00,BCH/USD,316.10,322.50,306.20,306.20,312.77,9006.83164471,2757891.849610202,2611
1582848000,2020-02-28 00:00:00,BCH/USD,324.50,329.00,299.20,316.00,311.72,15977.59999573,5048921.59865068,4584
1582761600,2020-02-27 00:00:00,BCH/USD,316.50,335.20,306.60,323.80,323.57,6996.08133007,2265331.134676666,3115
1582675200,2020-02-26 00:00:00,BCH/USD,352.20,361.80,300.90,317.10,326.46,14072.82122515,4462491.610495065,6291
1582588800,2020-02-25 00:00:00,BCH/USD,378.30,379.40,345.40,352.60,363.01,14848.15250421,5235458.572984447,4863
1582502400,2020-02-24 00:00:00,BCH/USD,402.90,409.00,364.20,379.00,383.27,7109.81005993,2694618.01271347,3036
1582416000,2020-02-23 00:00:00,BCH/USD,374.00,405.60,374.00,404.40,389.51,6019.99036889,2434484.105179116,1994
1582329600,2020-02-22 00:00:00,BCH/USD,377.60,380.40,368.30,373.70,373.33,3053.00215408,1140906.9049796958,1552
1582243200,2020-02-21 00:00:00,BCH/USD,371.80,387.80,368.00,378.10,379.05,4085.99932063,1544916.3431302032,2246
1582156800,2020-02-20 00:00:00,BCH/USD,379.00,387.00,352.20,372.50,371.89,9085.51238663,3384353.364019675,3040
1582070400,2020-02-19 00:00:00,BCH/USD,420.90,424.40,368.00,379.00,397.77,9050.79040295,3430249.56271805,3567
1581984000,2020-02-18 00:00:00,BCH/USD,413.70,427.90,386.50,421.10,411.40,6539.15066654,2753636.345679994,3238
1581897600,2020-02-17 00:00:00,BCH/USD,412.40,416.80,368.10,412.60,389.49,13776.06935492,5684006.215839992,6126
1581811200,2020-02-16 00:00:00,BCH/USD,438.80,458.00,380.30,412.30,420.44,14314.35688605,5901809.344118415,5273
1581724800,2020-02-15 00:00:00,BCH/USD,494.90,495.80,421.20,439.70,457.26,10615.56927411,4667665.809826166,4739
1581638400,2020-02-14 00:00:00,BCH/USD,477.20,497.10,465.40,494.30,483.75,4974.03948363,2458667.716758309,2503
1581552000,2020-02-13 00:00:00,BCH/USD,474.60,486.50,458.20,476.00,469.69,6631.88583036,3156777.65525136,2925
1581465600,2020-02-12 00:00:00,BCH/USD,464.80,482.80,464.60,474.70,474.64,7694.09379228,3652386.323195316,3203
1581379200,2020-02-11 00:00:00,BCH/USD,452.10,470.40,440.80,464.30,455.09,6787.00495061,3151206.398568223,2696
1581292800,2020-02-10 00:00:00,BCH/USD,450.90,464.60,435.40,452.90,448.04,6760.88190289,3062003.413818881,2608
1581206400,2020-02-09 00:00:00,BCH/USD,445.40,462.70,435.20,450.70,451.66,11958.52307751,5389706.351033757,3427
1581120000,2020-02-08 00:00:00,BCH/USD,439.20,453.20,425.30,444.70,443.35,5282.15738766,2348975.390292402,1938
1581033600,2020-02-07 00:00:00,BCH/USD,444.70,459.00,431.90,439.90,440.28,7598.56662152,3342609.4568066476,2888
1580947200,2020-02-06 00:00:00,BCH/USD,444.40,448.00,413.10,444.90,438.06,9616.17404643,4278235.833256707,3275
1580860800,2020-02-05 00:00:00,BCH/USD,379.60,444.70,378.20,444.60,413.85,12582.28850764,5594085.470496744,4909
1580774400,2020-02-04 00:00:00,BCH/USD,384.10,388.80,372.70,379.80,380.40,5792.26909993,2199903.804153414,1883
1580688000,2020-02-03 00:00:00,BCH/USD,376.80,392.80,374.30,384.50,383.27,6887.66264755,2648306.287982975,1881
1580601600,2020-02-02 00:00:00,BCH/USD,378.70,387.50,368.80,376.80,379.26,5506.31293938,2074778.715558384,1697
1580515200,2020-02-01 00:00:00,BCH/USD,374.40,389.00,372.50,379.50,380.09,4994.18064993,1895291.556648435,1348
1580428800,2020-01-31 00:00:00,BCH/USD,392.10,394.60,364.60,374.20,374.62,12296.94317910,4601516.13761922,3272
1580342400,2020-01-30 00:00:00,BCH/USD,378.80,398.20,369.00,391.40,387.43,13278.99776016,5197399.723326623,3875
1580256000,2020-01-29 00:00:00,BCH/USD,379.70,395.70,373.70,378.80,383.74,15481.65361466,5864450.389233208,3403
1580169600,2020-01-28 00:00:00,BCH/USD,362.10,384.70,360.60,379.50,369.44,14434.13455995,5477754.065501025,3851
1580083200,2020-01-27 00:00:00,BCH/USD,348.00,376.70,347.20,362.10,363.87,15879.04831866,5749803.396186786,4328
1579996800,2020-01-26 00:00:00,BCH/USD,309.40,349.20,307.40,346.60,328.97,13535.41907000,4691376.249662001,3296
1579910400,2020-01-25 00:00:00,BCH/USD,317.40,318.20,304.30,308.90,310.86,8429.38389147,2603836.684075083,1709
1579824000,2020-01-24 00:00:00,BCH/USD,325.00,327.00,297.10,318.50,312.93,10738.77388925,3420299.483726125,3347
1579737600,2020-01-23 00:00:00,BCH/USD,348.30,349.20,316.00,324.60,329.96,11127.83762829,3612096.0941429343,3039
1579651200,2020-01-22 00:00:00,BCH/USD,342.80,353.70,338.50,347.50,345.81,4158.66581627,1445136.371153825,1354
1579564800,2020-01-21 00:00:00,BCH/USD,342.70,347.00,331.70,343.00,341.11,4847.92607127,1662838.64244561,1744
1579478400,2020-01-20 00:00:00,BCH/USD,339.80,352.70,322.30,342.90,338.54,8066.19475860,2765898.18272394,2726
1579392000,2020-01-19 00:00:00,BCH/USD,339.20,365.60,320.20,339.40,340.26,16659.12138314,5654105.797437715,5461
1579305600,2020-01-18 00:00:00,BCH/USD,366.90,404.00,329.10,340.40,365.57,32618.20145521,11103235.775353484,9728
1579219200,2020-01-17 00:00:00,BCH/USD,327.20,382.90,319.70,367.10,353.47,23923.53366787,8782329.209475078,6644
1579132800,2020-01-16 00:00:00,BCH/USD,339.60,343.30,309.50,326.80,323.07,14627.64716856,4780315.094685408,4311
1579046400,2020-01-15 00:00:00,BCH/USD,348.30,362.40,312.00,339.70,336.58,21732.09307398,7382392.017231005,7861
1578960000,2020-01-14 00:00:00,BCH/USD,267.30,367.00,267.30,348.20,318.77,43696.16196764,15215003.597132247,13338
1578873600,2020-01-13 00:00:00,BCH/USD,270.60,272.30,260.90,267.00,265.50,3688.87201081,984928.8268862701,1156
1578787200,2020-01-12 00:00:00,BCH/USD,260.90,271.00,258.00,270.20,264.01,4533.66168476,1224995.387222152,1202
1578700800,2020-01-11 00:00:00,BCH/USD,271.60,279.20,259.00,260.70,269.47,9143.16319549,2383622.645064243,2424
1578614400,2020-01-10 00:00:00,BCH/USD,238.70,274.60,231.50,271.50,255.27,12337.81830366,3349717.66944369,3826
1578528000,2020-01-09 00:00:00,BCH/USD,240.00,243.40,231.10,237.60,236.07,3864.52359904,918210.8071319041,1349
1578441600,2020-01-08 00:00:00,BCH/USD,242.50,255.00,229.50,240.50,241.11,9733.49443906,2340905.41259393,2557
1578355200,2020-01-07 00:00:00,BCH/USD,244.30,246.50,232.40,243.10,241.09,8755.47772944,2128456.636026864,2757
1578268800,2020-01-06 00:00:00,BCH/USD,222.50,246.80,222.40,244.20,235.83,11203.20230068,2735822.001826056,2753
1578182400,2020-01-05 00:00:00,BCH/USD,225.00,227.50,220.70,222.60,223.79,3891.89038996,866334.8008050959,1154
1578096000,2020-01-04 00:00:00,BCH/USD,221.70,227.00,219.10,224.50,222.49,4399.11322161,987600.918251445,1629
1578009600,2020-01-03 00:00:00,BCH/USD,194.90,225.20,191.60,221.60,212.38,9803.57133257,2172471.407297512,3127
1577923200,2020-01-02 00:00:00,BCH/USD,203.80,204.50,192.40,195.40,198.17,3869.99384869,756196.798034026,1182
1577836800,2020-01-01 00:00:00,BCH/USD,203.60,207.90,202.50,203.50,205.22,1881.48053815,382881.28951352503,553
1577750400,2019-12-31 00:00:00,BCH/USD,207.30,213.70,201.30,204.20,206.73,3518.17381147,718411.092302174,1212
1577664000,2019-12-30 00:00:00,BCH/USD,212.20,214.30,204.80,207.60,208.10,7514.64496408,1560040.294543008,2020
1577577600,2019-12-29 00:00:00,BCH/USD,205.50,215.50,204.30,212.20,210.34,4438.60547949,941872.0827477779,1427
1577491200,2019-12-28 00:00:00,BCH/USD,203.00,209.50,202.60,205.90,206.26,4698.89367638,967502.2079666421,1385
1577404800,2019-12-27 00:00:00,BCH/USD,187.60,203.70,186.70,202.80,196.47,7015.15286834,1422673.0016993522,2112
1577318400,2019-12-26 00:00:00,BCH/USD,185.20,194.30,183.70,187.50,188.30,4019.54976923,753665.581730625,1155
1577232000,2019-12-25 00:00:00,BCH/USD,188.00,188.20,182.50,185.00,185.81,2613.46802652,483491.5849062,763
1577145600,2019-12-24 00:00:00,BCH/USD,189.70,191.50,185.10,188.10,188.39,3622.40870217,681375.076878177,858
1577059200,2019-12-23 00:00:00,BCH/USD,196.90,198.60,188.40,190.10,193.66,4952.77451008,941522.434366208,1210
1576972800,2019-12-22 00:00:00,BCH/USD,186.30,197.70,186.00,196.60,191.09,3825.37181699,752068.099220234,1063
1576886400,2019-12-21 00:00:00,BCH/USD,187.30,188.40,185.70,186.20,187.17,2792.91258463,520040.32325810596,609
1576800000,2019-12-20 00:00:00,BCH/USD,186.10,190.80,184.00,186.90,186.87,4763.08036580,890219.7203680201,957
1576713600,2019-12-19 00:00:00,BCH/USD,189.20,191.00,183.30,186.10,186.49,3141.67683089,584666.058228629,1173
1576627200,2019-12-18 00:00:00,BCH/USD,176.00,191.40,170.00,188.90,183.53,18913.76523683,3572810.2532371874,4900
1576540800,2019-12-17 00:00:00,BCH/USD,195.80,196.50,171.00,176.10,185.55,11068.27849494,1949123.842958934,5408
1576454400,2019-12-16 00:00:00,BCH/USD,206.90,207.80,193.20,195.80,200.27,4163.26204657,815166.708718406,4283
1576368000,2019-12-15 00:00:00,BCH/USD,206.00,209.60,205.00,207.10,206.90,2878.17077799,596069.1681217289,786
1576281600,2019-12-14 00:00:00,BCH/USD,211.20,213.00,204.80,205.80,208.35,4049.79224961,833447.2449697381,1272
1576195200,2019-12-13 00:00:00,BCH/USD,206.40,212.40,206.00,211.30,209.70,3945.23165746,833627.449221298,1320
1576108800,2019-12-12 00:00:00,BCH/USD,206.60,208.00,203.50,206.30,205.87,2777.13820850,572923.61241355,1542
1576022400,2019-12-11 00:00:00,BCH/USD,206.70,208.10,204.10,206.60,206.39,2225.65266489,459819.84056627395,909
1575936000,2019-12-10 00:00:00,BCH/USD,208.20,208.80,203.50,206.80,206.80,2229.95765123,461155.24227436405,692
1575849600,2019-12-09 00:00:00,BCH/USD,212.60,215.40,205.80,208.60,210.88,4259.47852200,888527.2196892,1230
1575763200,2019-12-08 00:00:00,BCH/USD,211.10,215.70,208.60,212.70,212.99,3682.13248200,783189.5789214,1042
1575676800,2019-12-07 00:00:00,BCH/USD,213.40,216.80,210.20,211.70,213.59,3669.15044629,776759.149479593,1035
1575590400,2019-12-06 00:00:00,BCH/USD,211.60,214.10,209.00,213.50,211.33,3046.11850036,650346.29982686,817
1575504000,2019-12-05 00:00:00,BCH/USD,207.60,214.40,205.30,211.50,210.07,4825.74084374,1020644.18845101,1285
1575417600,2019-12-04 00:00:00,BCH/USD,211.50,220.50,202.50,207.70,211.30,8397.99199167,1744262.9366698589,3411
1575331200,2019-12-03 00:00:00,BCH/USD,214.40,216.50,211.10,211.70,213.48,2696.61239398,570872.843805566,1085
1575244800,2019-12-02 00:00:00,BCH/USD,214.40,216.30,209.30,214.50,212.93,2472.37345373,530324.1058250851,681
1575158400,2019-12-01 00:00:00,BCH/USD,217.70,218.00,209.10,214.40,212.86,4696.27064993,1006880.4273449921,1424
1575072000,2019-11-30 00:00:00,BCH/USD,224.10,224.90,214.60,217.70,220.51,3754.46055397,817346.062599269,1207
1574985600,2019-11-29 00:00:00,BCH/USD,217.70,227.20,217.60,224.10,223.90,4701.59768441,1053628.0410762809,1265
1574899200,2019-11-28 00:00:00,BCH/USD,219.70,222.30,216.70,218.20,219.41,4183.93680584,912935.0110342879,1447
1574812800,2019-11-27 00:00:00,BCH/USD,211.00,225.70,203.40,219.80,215.57,8516.26057068,1871874.0734354642,2257
1574726400,2019-11-26 00:00:00,BCH/USD,207.60,215.00,207.50,211.20,211.06,6588.18649846,1391424.9884747518,1287
1574640000,2019-11-25 00:00:00,BCH/USD,202.40,216.60,192.00,207.70,205.35,8987.98168872,1866803.7967471438,2508
1574553600,2019-11-24 00:00:00,BCH/USD,215.70,216.70,200.80,202.20,208.50,5983.42452574,1209848.4391046278,1928
1574467200,2019-11-23 00:00:00,BCH/USD,208.60,217.60,202.00,215.30,209.66,9368.79781223,2017102.168973119,2741
1574380800,2019-11-22 00:00:00,BCH/USD,226.20,229.10,195.00,208.60,208.96,18200.50268583,3796624.860264138,5971
1574294400,2019-11-21 00:00:00,BCH/USD,243.00,246.30,217.10,225.60,229.74,8329.99841871,1879247.6432609758,2524
1574208000,2019-11-20 00:00:00,BCH/USD,241.10,247.80,237.80,242.60,242.37,5110.99677854,1239927.818473804,1474
1574121600,2019-11-19 00:00:00,BCH/USD,246.00,247.90,232.40,241.70,240.69,5069.80807865,1225372.612609705,1779
1574035200,2019-11-18 00:00:00,BCH/USD,265.20,265.20,238.00,246.20,254.07,6192.94495945,1524703.04901659,2088
1573948800,2019-11-17 00:00:00,BCH/USD,265.00,270.10,260.10,266.10,266.63,2928.80590713,779355.2518872931,918
1573862400,2019-11-16 00:00:00,BCH/USD,263.50,268.00,261.90,265.20,265.34,1919.88927925,509154.6368571,681
1573776000,2019-11-15 00:00:00,BCH/USD,277.10,279.40,258.20,263.30,268.69,5736.21192232,1510344.599146856,2217
1573689600,2019-11-14 00:00:00,BCH/USD,284.70,285.60,272.10,277.30,278.36,4875.45115063,1351962.6040696988,1731
1573603200,2019-11-13 00:00:00,BCH/USD,289.10,289.10,281.10,284.50,285.31,5546.29078749,1577919.7290409051,1229
1573516800,2019-11-12 00:00:00,BCH/USD,286.20,291.60,279.50,289.10,286.55,6811.87369619,1969312.6855685292,1237
1573430400,2019-11-11 00:00:00,BCH/USD,293.00,296.60,280.80,286.30,288.21,4879.49775604,1397000.2075542521,1275
1573344000,2019-11-10 00:00:00,BCH/USD,282.60,300.80,279.30,292.60,288.53,8624.99255156,2523672.8205864565,2395
1573257600,2019-11-09 00:00:00,BCH/USD,276.70,283.40,275.50,282.80,280.58,5100.38696756,1442389.434425968,1142
1573171200,2019-11-08 00:00:00,BCH/USD,291.70,294.10,269.20,276.60,281.87,7747.70173499,2143014.299898234,1987
1573084800,2019-11-07 00:00:00,BCH/USD,305.30,306.20,286.30,292.00,293.60,4562.63093303,1332288.23244476,1604
1572998400,2019-11-06 00:00:00,BCH/USD,293.30,308.00,290.90,305.80,301.45,12269.17058958,3751912.3662935644,2613
1572912000,2019-11-05 00:00:00,BCH/USD,290.90,299.30,286.70,293.20,292.76,4587.67371295,1345105.93263694,1388
1572825600,2019-11-04 00:00:00,BCH/USD,291.30,295.00,285.00,291.10,289.79,7871.57554648,2291415.6415803283,1654
1572739200,2019-11-03 00:00:00,BCH/USD,289.70,304.20,282.60,291.60,291.38,8946.06116924,2608671.436950384,2048
1572652800,2019-11-02 00:00:00,BCH/USD,279.50,296.50,278.70,289.70,287.61,6007.07091806,1740248.4449619818,1307
1572566400,2019-11-01 00:00:00,BCH/USD,283.10,283.40,269.30,279.00,277.27,5418.37376334,1511726.2799718599,1511
1572480000,2019-10-31 00:00:00,BCH/USD,289.10,293.90,270.00,283.50,282.17,7823.45787472,2217950.30748312,2276
1572393600,2019-10-30 00:00:00,BCH/USD,289.80,306.70,283.00,289.20,292.44,11816.51154540,3417335.13892968,3307
1572307200,2019-10-29 00:00:00,BCH/USD,263.70,299.00,263.50,289.80,286.16,14078.35929362,4079908.523291076,4035
1572220800,2019-10-28 00:00:00,BCH/USD,261.70,276.60,257.80,265.20,267.54,8545.06089699,2266150.149881748,2538
1572134400,2019-10-27 00:00:00,BCH/USD,253.70,269.40,247.10,261.40,258.75,7972.56185293,2084027.6683559017,2419
1572048000,2019-10-26 00:00:00,BCH/USD,259.70,285.70,242.50,253.50,262.43,12789.96886388,3242257.10699358,5619
1571961600,2019-10-25 00:00:00,BCH/USD,212.40,273.30,212.30,258.80,246.67,16435.38636214,4253477.990521832,5507
1571875200,2019-10-24 00:00:00,BCH/USD,210.30,217.60,206.50,212.60,211.74,3858.53764051,820325.102372426,1175
1571788800,2019-10-23 00:00:00,BCH/USD,227.00,227.50,196.80,210.00,212.93,8224.85330559,1727219.1941739002,2872
1571702400,2019-10-22 00:00:00,BCH/USD,232.10,234.30,226.00,226.60,230.19,4556.23959846,1032443.893011036,873
