unix,date,symbol,open,high,low,close,vwap,Volume DOT,Volume USD,tradecount
1608804000,2020-12-24 10:00:00,DOT/USD,4.8790,4.8790,4.7987,4.8000,4.8019,47565.04581515,228312.21991272,107
1608800400,2020-12-24 09:00:00,DOT/USD,4.8423,4.8744,4.8368,4.8662,4.8635,4199.53949081,20435.799070179623,42
1608796800,2020-12-24 08:00:00,DOT/USD,4.8101,4.8439,4.8100,4.8438,4.8179,3848.92024233,18643.399869798053,29
1608793200,2020-12-24 07:00:00,DOT/USD,4.7500,4.8069,4.7493,4.8069,4.7716,6767.90060529,32532.621419568502,55
1608789600,2020-12-24 06:00:00,DOT/USD,4.8209,4.8276,4.7350,4.7573,4.7603,21538.84778855,102466.76058446891,92
1608786000,2020-12-24 05:00:00,DOT/USD,4.7878,4.8198,4.7700,4.8194,4.7998,2276.26219344,10970.218015064735,27
1608782400,2020-12-24 04:00:00,DOT/USD,4.7469,4.7952,4.7354,4.7952,4.7539,3025.25283741,14506.692405948434,41
1608778800,2020-12-24 03:00:00,DOT/USD,4.7104,4.7356,4.7054,4.7340,4.7223,11549.50102153,54675.33783592303,78
1608775200,2020-12-24 02:00:00,DOT/USD,4.8254,4.8298,4.7000,4.7000,4.7802,14128.47057701,66403.81171194701,91
1608771600,2020-12-24 01:00:00,DOT/USD,4.6842,4.8260,4.6842,4.8260,4.7382,19810.37230370,95604.8567376562,102
1608768000,2020-12-24 00:00:00,DOT/USD,4.7111,4.7251,4.6409,4.6777,4.6800,25322.45095514,118450.82883285837,209
1608764400,2020-12-23 23:00:00,DOT/USD,4.7318,4.7754,4.6648,4.7233,4.7210,31548.98046135,149015.29941309444,247
1608760800,2020-12-23 22:00:00,DOT/USD,4.8803,4.8803,4.5988,4.7350,4.7169,99660.92689668,471894.4888557798,964
1608757200,2020-12-23 21:00:00,DOT/USD,4.8800,4.8976,4.8407,4.8900,4.8659,40500.82927181,198049.05513915088,130
1608753600,2020-12-23 20:00:00,DOT/USD,4.9600,4.9600,4.8800,4.8800,4.9114,11281.12170355,55051.873913323994,119
1608750000,2020-12-23 19:00:00,DOT/USD,4.9634,4.9722,4.9400,4.9569,4.9595,10248.14862526,50799.0479205513,52
1608746400,2020-12-23 18:00:00,DOT/USD,4.9500,4.9715,4.9351,4.9588,4.9574,6203.74689753,30763.140115471764,56
1608742800,2020-12-23 17:00:00,DOT/USD,4.9168,4.9436,4.9015,4.9362,4.9186,2641.23153992,13037.647127353106,36
1608739200,2020-12-23 16:00:00,DOT/USD,4.8437,4.9376,4.8437,4.8903,4.9080,12221.21144358,59765.39032253927,88
1608735600,2020-12-23 15:00:00,DOT/USD,4.9250,4.9323,4.8500,4.8500,4.9073,12637.22349800,61290.53396529999,95
1608732000,2020-12-23 14:00:00,DOT/USD,4.9036,4.9900,4.8758,4.9238,4.9295,7594.01436523,37391.407931519476,65
1608728400,2020-12-23 13:00:00,DOT/USD,5.0035,5.0035,4.9100,4.9115,4.9603,14390.90610579,70680.93533858759,103
1608724800,2020-12-23 12:00:00,DOT/USD,4.8915,5.0019,4.8858,4.9976,4.9459,14827.72436328,74103.03527792814,117
1608721200,2020-12-23 11:00:00,DOT/USD,4.9201,4.9233,4.8282,4.8906,4.8690,27224.37536462,133143.53015821057,219
1608717600,2020-12-23 10:00:00,DOT/USD,4.9897,5.0083,4.9200,4.9201,4.9565,4385.57650416,21577.474958117615,73
1608714000,2020-12-23 09:00:00,DOT/USD,4.9957,5.0008,4.9585,4.9968,4.9701,6225.87501851,31109.45229249077,42
1608710400,2020-12-23 08:00:00,DOT/USD,5.0116,5.0437,4.9834,4.9991,5.0233,3084.59124094,15420.180072583154,57
1608706800,2020-12-23 07:00:00,DOT/USD,5.0009,5.0389,4.9530,5.0389,4.9868,10977.03732526,55312.19337825262,85
1608703200,2020-12-23 06:00:00,DOT/USD,4.9972,5.0308,4.9950,5.0057,5.0101,35807.82540493,179243.2316294581,98
1608699600,2020-12-23 05:00:00,DOT/USD,5.0526,5.0583,4.9600,4.9896,5.0209,18713.51028914,93372.93093869294,127
1608696000,2020-12-23 04:00:00,DOT/USD,5.0927,5.1100,5.0515,5.0525,5.0781,2068.17955924,10449.4772230601,27
1608692400,2020-12-23 03:00:00,DOT/USD,5.0883,5.1203,5.0802,5.1069,5.0997,2732.65745601,13955.408362097469,32
1608688800,2020-12-23 02:00:00,DOT/USD,5.0879,5.0888,5.0500,5.0804,5.0742,4809.09366235,24432.11944220294,47
1608685200,2020-12-23 01:00:00,DOT/USD,5.1774,5.1774,5.0718,5.0902,5.1213,7068.91067616,35982.16912378963,58
1608681600,2020-12-23 00:00:00,DOT/USD,5.1512,5.1907,5.1324,5.1781,5.1673,5048.53115621,26141.799179970996,57
1608678000,2020-12-22 23:00:00,DOT/USD,5.1300,5.1600,5.1255,5.1599,5.1419,5761.81231980,29730.375388936023,49
1608674400,2020-12-22 22:00:00,DOT/USD,5.1011,5.1404,5.0620,5.1348,5.0788,22249.93349316,114248.95850067797,104
1608670800,2020-12-22 21:00:00,DOT/USD,5.1623,5.1638,5.0799,5.0938,5.1229,15050.48908053,76664.18127840372,104
1608667200,2020-12-22 20:00:00,DOT/USD,5.1349,5.1722,5.1242,5.1604,5.1579,14966.54634939,77233.36578139216,96
1608663600,2020-12-22 19:00:00,DOT/USD,5.1361,5.1460,5.1129,5.1284,5.1312,13638.29751800,69942.6449913112,74
1608660000,2020-12-22 18:00:00,DOT/USD,5.0663,5.1290,5.0117,5.1259,5.0695,47932.03118451,245694.7986486798,186
1608656400,2020-12-22 17:00:00,DOT/USD,5.0430,5.0589,5.0334,5.0589,5.0411,13160.54990387,66577.90590868794,58
1608652800,2020-12-22 16:00:00,DOT/USD,5.0607,5.0607,5.0100,5.0268,5.0382,11157.56229504,56086.83414470706,62
1608649200,2020-12-22 15:00:00,DOT/USD,5.0200,5.1081,5.0200,5.0710,5.0840,135283.89719454,686024.6426735123,253
1608645600,2020-12-22 14:00:00,DOT/USD,5.0613,5.0678,5.0240,5.0252,5.0342,10746.58720187,54003.750006837116,118
1608642000,2020-12-22 13:00:00,DOT/USD,5.0431,5.0700,5.0100,5.0654,5.0609,40717.01563273,206247.97098603056,122
1608638400,2020-12-22 12:00:00,DOT/USD,5.0415,5.0465,5.0200,5.0431,5.0332,998.25362964,5034.292879637484,23
1608634800,2020-12-22 11:00:00,DOT/USD,4.9714,5.0600,4.9714,5.0582,5.0269,6402.06084521,32382.90416724122,38
1608631200,2020-12-22 10:00:00,DOT/USD,4.9581,5.0600,4.9581,4.9673,5.0158,72423.31601153,359748.33762407297,251
1608627600,2020-12-22 09:00:00,DOT/USD,4.8689,4.9376,4.8635,4.9376,4.8838,3468.37255033,17125.436304509407,39
1608624000,2020-12-22 08:00:00,DOT/USD,4.8762,4.8763,4.8057,4.8549,4.8454,4243.17213551,20600.1764006875,71
1608620400,2020-12-22 07:00:00,DOT/USD,4.8878,4.9174,4.8448,4.8760,4.8701,8686.33163721,42354.553063035964,113
1608616800,2020-12-22 06:00:00,DOT/USD,4.8685,4.9098,4.8680,4.9098,4.8756,6943.11792375,34089.32038202775,38
1608613200,2020-12-22 05:00:00,DOT/USD,4.9165,4.9208,4.8500,4.8619,4.8811,19491.59295627,94766.17579408913,85
1608609600,2020-12-22 04:00:00,DOT/USD,4.9300,4.9549,4.9162,4.9406,4.9424,3359.44020764,16597.650289866186,34
1608606000,2020-12-22 03:00:00,DOT/USD,4.9500,4.9545,4.9041,4.9363,4.9381,14823.71976916,73174.3278965045,86
1608602400,2020-12-22 02:00:00,DOT/USD,4.9071,4.9715,4.9069,4.9650,4.9361,8308.05673542,41249.501691360296,67
1608598800,2020-12-22 01:00:00,DOT/USD,4.8762,4.9331,4.8627,4.9212,4.8879,4760.90193993,23429.350626783515,69
1608595200,2020-12-22 00:00:00,DOT/USD,4.8751,4.9099,4.8533,4.8762,4.8777,6501.05438958,31700.441414469995,108
1608591600,2020-12-21 23:00:00,DOT/USD,4.9782,4.9831,4.8751,4.8751,4.9281,12997.11585921,63362.23952523467,87
1608588000,2020-12-21 22:00:00,DOT/USD,4.9851,4.9866,4.9577,4.9765,4.9721,5053.22308785,25147.364696685527,42
1608584400,2020-12-21 21:00:00,DOT/USD,4.9356,4.9823,4.9220,4.9823,4.9490,14011.52728536,69809.63239384914,60
1608580800,2020-12-21 20:00:00,DOT/USD,4.9672,4.9672,4.9253,4.9301,4.9421,6344.32859433,31278.174402906334,51
1608577200,2020-12-21 19:00:00,DOT/USD,4.9835,5.0000,4.9533,4.9677,4.9818,3821.35067123,18983.32372946927,62
1608573600,2020-12-21 18:00:00,DOT/USD,4.9222,5.0168,4.9222,4.9856,4.9947,41355.53524589,206182.15652190917,192
1608570000,2020-12-21 17:00:00,DOT/USD,4.9600,4.9600,4.8705,4.9341,4.9178,58953.82923454,290884.0888261438,243
1608566400,2020-12-21 16:00:00,DOT/USD,4.9287,4.9788,4.9087,4.9600,4.9467,7982.03213837,39590.8794063152,64
1608562800,2020-12-21 15:00:00,DOT/USD,4.9708,4.9708,4.9213,4.9412,4.9378,23579.97604225,116513.3776199657,119
1608559200,2020-12-21 14:00:00,DOT/USD,4.9618,4.9812,4.9227,4.9660,4.9582,28668.30301544,142366.79277467504,131
1608555600,2020-12-21 13:00:00,DOT/USD,4.8763,4.9767,4.8705,4.9609,4.9338,13738.17196854,68153.69731873008,111
1608552000,2020-12-21 12:00:00,DOT/USD,4.8800,4.8800,4.7854,4.8781,4.8259,23732.45922832,115769.3093616678,267
1608548400,2020-12-21 11:00:00,DOT/USD,4.8700,4.9243,4.8620,4.8872,4.8910,27709.74524500,135423.06696136398,178
1608544800,2020-12-21 10:00:00,DOT/USD,5.0765,5.0895,4.8708,4.8746,4.9477,166141.35066656,809872.6279592133,570
1608541200,2020-12-21 09:00:00,DOT/USD,5.1588,5.1820,5.0492,5.0747,5.1248,129769.39309260,658540.7391270172,315
1608537600,2020-12-21 08:00:00,DOT/USD,5.3601,5.3601,5.1588,5.1687,5.2123,28842.31865745,149077.2924447618,261
1608534000,2020-12-21 07:00:00,DOT/USD,5.2349,5.4409,5.2349,5.3400,5.3746,63428.57925393,338708.6132159862,305
1608530400,2020-12-21 06:00:00,DOT/USD,5.1766,5.2531,5.1398,5.2507,5.1948,65413.75263494,343467.9909602795,159
1608526800,2020-12-21 05:00:00,DOT/USD,5.1962,5.2098,5.1766,5.1900,5.1894,14661.37375332,76092.5297797308,33
1608523200,2020-12-21 04:00:00,DOT/USD,5.1660,5.2236,5.1660,5.2100,5.2085,6180.28634834,32199.2918748514,55
1608519600,2020-12-21 03:00:00,DOT/USD,5.2178,5.2205,5.1626,5.1680,5.2083,7145.09541263,36925.85309247184,60
1608516000,2020-12-21 02:00:00,DOT/USD,5.2146,5.2327,5.2135,5.2169,5.2210,4072.36545047,21245.12331855694,40
1608512400,2020-12-21 01:00:00,DOT/USD,5.2319,5.2459,5.2200,5.2222,5.2238,7125.45837077,37210.568703835095,49
1608508800,2020-12-21 00:00:00,DOT/USD,5.1823,5.2359,5.1297,5.2359,5.2053,19592.44391161,102584.0770767988,111
1608505200,2020-12-20 23:00:00,DOT/USD,5.1397,5.2058,5.1397,5.1943,5.1717,5911.74726001,30707.388792669943,62
1608501600,2020-12-20 22:00:00,DOT/USD,5.1300,5.1651,5.0732,5.1391,5.1052,36279.86646400,186445.8617451424,248
1608498000,2020-12-20 21:00:00,DOT/USD,5.2494,5.2515,5.1400,5.1400,5.1832,17564.70537707,90282.58563813979,143
1608494400,2020-12-20 20:00:00,DOT/USD,5.1690,5.2549,5.1690,5.2541,5.2066,18972.26017908,99682.15220690423,126
1608490800,2020-12-20 19:00:00,DOT/USD,5.2444,5.2444,5.1646,5.1692,5.1985,26031.56716534,134562.37699107552,205
1608487200,2020-12-20 18:00:00,DOT/USD,5.2675,5.2770,5.2341,5.2341,5.2461,7909.18703989,41397.475885488246,54
1608483600,2020-12-20 17:00:00,DOT/USD,5.3108,5.3126,5.2670,5.2670,5.2865,3738.55575783,19690.97317649061,53
1608480000,2020-12-20 16:00:00,DOT/USD,5.2762,5.3579,5.2762,5.3070,5.3170,31382.09372577,166544.7714026614,127
1608476400,2020-12-20 15:00:00,DOT/USD,5.2709,5.2769,5.2498,5.2747,5.2726,24506.66051022,129265.28219325744,85
1608472800,2020-12-20 14:00:00,DOT/USD,5.2577,5.2866,5.2561,5.2866,5.2755,7881.02790051,41663.84209883617,66
1608469200,2020-12-20 13:00:00,DOT/USD,5.2528,5.2757,5.2304,5.2733,5.2415,8012.19084361,42250.68597560861,32
1608465600,2020-12-20 12:00:00,DOT/USD,5.3214,5.3214,5.2314,5.2368,5.2892,21230.81417773,111181.52768593647,80
1608462000,2020-12-20 11:00:00,DOT/USD,5.3218,5.3323,5.3096,5.3214,5.3203,1109.10959558,5902.015801919411,14
1608458400,2020-12-20 10:00:00,DOT/USD,5.4279,5.4392,5.3031,5.3051,5.3641,4123.98015999,21878.127146762952,82
1608454800,2020-12-20 09:00:00,DOT/USD,5.3668,5.4185,5.3630,5.4185,5.3798,3415.87530106,18508.920318793607,43
1608451200,2020-12-20 08:00:00,DOT/USD,5.3580,5.3880,5.3357,5.3653,5.3578,5058.85655568,27142.283078189907,62
1608447600,2020-12-20 07:00:00,DOT/USD,5.3151,5.3580,5.2995,5.3580,5.3209,3658.28659855,19601.099595030897,29
1608444000,2020-12-20 06:00:00,DOT/USD,5.2900,5.3222,5.2797,5.3070,5.2928,4468.30218689,23713.27970582523,33
1608440400,2020-12-20 05:00:00,DOT/USD,5.2939,5.3029,5.2856,5.3029,5.3007,578.39676652,3067.180213178908,16
1608436800,2020-12-20 04:00:00,DOT/USD,5.2841,5.2880,5.2320,5.2880,5.2610,12037.42368083,63653.89642422904,94
1608433200,2020-12-20 03:00:00,DOT/USD,5.2812,5.3127,5.2812,5.2841,5.2966,6794.02086041,35900.28562849248,32
1608429600,2020-12-20 02:00:00,DOT/USD,5.2929,5.3192,5.2929,5.3093,5.3027,5411.20791207,28729.726167553254,48
1608426000,2020-12-20 01:00:00,DOT/USD,5.3324,5.3420,5.2900,5.2900,5.3246,9293.98753006,49165.1940340174,57
1608422400,2020-12-20 00:00:00,DOT/USD,5.3415,5.3415,5.2890,5.3305,5.3177,42749.19370950,227874.57706848974,168
1608418800,2020-12-19 23:00:00,DOT/USD,5.3948,5.3948,5.3280,5.3459,5.3433,15364.24835829,82135.73529858251,171
1608415200,2020-12-19 22:00:00,DOT/USD,5.4207,5.4207,5.3973,5.3973,5.4011,4112.95054594,22198.827981601964,29
1608411600,2020-12-19 21:00:00,DOT/USD,5.3980,5.4260,5.3942,5.4136,5.4094,5445.67748185,29480.719615743157,64
1608408000,2020-12-19 20:00:00,DOT/USD,5.4116,5.4186,5.4032,5.4079,5.4080,6881.12342170,37212.42735221143,55
1608404400,2020-12-19 19:00:00,DOT/USD,5.4152,5.4178,5.3800,5.3951,5.4024,6735.52947007,36338.855043974654,76
1608400800,2020-12-19 18:00:00,DOT/USD,5.4345,5.4382,5.4015,5.4030,5.4123,9601.77703160,51878.4013017348,75
1608397200,2020-12-19 17:00:00,DOT/USD,5.4692,5.4704,5.4200,5.4419,5.4307,35259.28484442,191877.50219484922,98
1608393600,2020-12-19 16:00:00,DOT/USD,5.4738,5.4810,5.4579,5.4700,5.4686,11113.86389421,60792.8355013287,78
1608390000,2020-12-19 15:00:00,DOT/USD,5.4530,5.4634,5.4366,5.4525,5.4515,5002.31916787,27275.14526281117,72
1608386400,2020-12-19 14:00:00,DOT/USD,5.4757,5.5014,5.4210,5.4571,5.4626,25108.24845724,137018.2226560044,127
1608382800,2020-12-19 13:00:00,DOT/USD,5.5168,5.5284,5.4533,5.4720,5.4914,14302.04331304,78260.78100895489,76
1608379200,2020-12-19 12:00:00,DOT/USD,5.4990,5.5719,5.4990,5.5209,5.5444,26744.13059582,147651.67060646263,140
1608375600,2020-12-19 11:00:00,DOT/USD,5.4467,5.4983,5.4467,5.4983,5.4776,12559.45290852,69055.63992691552,67
1608372000,2020-12-19 10:00:00,DOT/USD,5.4655,5.4655,5.4326,5.4515,5.4572,10679.17184271,58217.50530053357,48
1608368400,2020-12-19 09:00:00,DOT/USD,5.4354,5.4879,5.4100,5.4655,5.4504,17787.42237490,97217.15699001595,95
1608364800,2020-12-19 08:00:00,DOT/USD,5.4431,5.4431,5.3939,5.4291,5.4114,11536.20764878,62631.224945991504,71
1608361200,2020-12-19 07:00:00,DOT/USD,5.4315,5.4558,5.4218,5.4503,5.4355,3794.53977590,20681.38014058777,23
1608357600,2020-12-19 06:00:00,DOT/USD,5.4774,5.4774,5.4108,5.4108,5.4564,4088.37700976,22121.390324409407,35
1608354000,2020-12-19 05:00:00,DOT/USD,5.4831,5.4963,5.4660,5.4789,5.4837,9726.70200384,53291.62760883898,57
1608350400,2020-12-19 04:00:00,DOT/USD,5.4366,5.4950,5.4013,5.4775,5.4530,28689.12829989,157144.70026264747,142
1608346800,2020-12-19 03:00:00,DOT/USD,5.3766,5.4500,5.3580,5.4380,5.3998,11909.29368288,64762.73904750143,89
1608343200,2020-12-19 02:00:00,DOT/USD,5.3366,5.3834,5.3309,5.3818,5.3526,12171.92022936,65506.84029036965,48
1608339600,2020-12-19 01:00:00,DOT/USD,5.3421,5.3437,5.2930,5.3187,5.3218,10291.64931992,54738.1952378585,66
1608336000,2020-12-19 00:00:00,DOT/USD,5.3659,5.3800,5.3300,5.3486,5.3497,10113.10040819,54090.928843245034,49
1608332400,2020-12-18 23:00:00,DOT/USD,5.3480,5.3659,5.3210,5.3641,5.3492,1570.59073642,8424.805769230521,16
1608328800,2020-12-18 22:00:00,DOT/USD,5.3520,5.3520,5.3143,5.3494,5.3252,7665.03932775,41003.36137986585,45
1608325200,2020-12-18 21:00:00,DOT/USD,5.3246,5.3715,5.3200,5.3471,5.3363,30453.90727073,162840.08756732038,81
1608321600,2020-12-18 20:00:00,DOT/USD,5.3300,5.3580,5.2750,5.3258,5.2979,65895.45809803,350946.03073848813,110
1608318000,2020-12-18 19:00:00,DOT/USD,5.3535,5.3535,5.2950,5.3045,5.3267,11586.96414367,61463.05130009752,53
1608314400,2020-12-18 18:00:00,DOT/USD,5.3750,5.3844,5.3556,5.3559,5.3750,23627.80142350,126548.14164412365,107
1608310800,2020-12-18 17:00:00,DOT/USD,5.3426,5.3864,5.3316,5.3750,5.3489,38679.51875292,207902.413296945,86
1608307200,2020-12-18 16:00:00,DOT/USD,5.2962,5.3423,5.2660,5.3423,5.3025,28589.73443134,152734.93825254767,121
1608303600,2020-12-18 15:00:00,DOT/USD,5.3159,5.3453,5.2828,5.3346,5.3097,33338.10111551,177845.43421079963,147
1608300000,2020-12-18 14:00:00,DOT/USD,5.3100,5.3456,5.2796,5.3220,5.3257,28241.52607004,150301.4017447529,135
1608296400,2020-12-18 13:00:00,DOT/USD,5.3265,5.4225,5.3050,5.3050,5.3695,17045.33810149,90425.51862840445,106
1608292800,2020-12-18 12:00:00,DOT/USD,5.3257,5.3623,5.2907,5.3504,5.3393,5941.65396944,31790.225398091774,44
1608289200,2020-12-18 11:00:00,DOT/USD,5.4000,5.4000,5.3257,5.3287,5.3561,9884.60224908,52672.0800046726,83
1608285600,2020-12-18 10:00:00,DOT/USD,5.4643,5.4643,5.3945,5.4017,5.4084,9429.72970139,50936.570927998364,67
1608282000,2020-12-18 09:00:00,DOT/USD,5.4107,5.4513,5.3557,5.4478,5.3944,4574.67653397,24921.922821761764,57
1608278400,2020-12-18 08:00:00,DOT/USD,5.3490,5.4172,5.3436,5.4145,5.4058,3200.08400540,17326.8548472383,34
1608274800,2020-12-18 07:00:00,DOT/USD,5.3344,5.3344,5.3100,5.3283,5.3198,4030.02080758,21473.159869028514,39
1608271200,2020-12-18 06:00:00,DOT/USD,5.3548,5.3728,5.3457,5.3485,5.3541,9200.73727042,49210.14329084137,76
1608267600,2020-12-18 05:00:00,DOT/USD,5.3114,5.3677,5.3114,5.3574,5.3366,1139.47218603,6104.608289437123,33
1608264000,2020-12-18 04:00:00,DOT/USD,5.4128,5.4256,5.2661,5.3138,5.3255,126118.91824678,670170.7077797395,425
1608260400,2020-12-18 03:00:00,DOT/USD,5.4872,5.4964,5.3985,5.4149,5.4782,16830.93322072,91137.82029687673,87
1608256800,2020-12-18 02:00:00,DOT/USD,5.4103,5.6052,5.4050,5.4905,5.4793,84052.43737315,461489.90739728004,220
1608253200,2020-12-18 01:00:00,DOT/USD,5.3279,5.4341,5.3059,5.4222,5.3724,28704.70401620,155642.64611663966,131
1608249600,2020-12-18 00:00:00,DOT/USD,5.3398,5.3445,5.2547,5.3246,5.2841,17376.01519610,92520.33051315407,117
1608246000,2020-12-17 23:00:00,DOT/USD,5.3674,5.3700,5.2938,5.3470,5.3138,22801.64735088,121920.40838515537,89
1608242400,2020-12-17 22:00:00,DOT/USD,5.3419,5.3940,5.3349,5.3827,5.3579,4800.76883450,25841.098405463148,56
1608238800,2020-12-17 21:00:00,DOT/USD,5.3813,5.3820,5.2842,5.3290,5.3223,82524.60785037,439773.6352346217,376
1608235200,2020-12-17 20:00:00,DOT/USD,5.4237,5.4237,5.2958,5.3737,5.3638,52925.62990473,284406.4574190476,247
1608231600,2020-12-17 19:00:00,DOT/USD,5.4708,5.5182,5.3729,5.3729,5.4341,83407.24180200,448138.7694779658,317
1608228000,2020-12-17 18:00:00,DOT/USD,5.4323,5.5027,5.2701,5.4805,5.4128,96796.52506454,530493.3556162114,633
1608224400,2020-12-17 17:00:00,DOT/USD,5.6350,5.6350,5.4188,5.4188,5.5745,57856.79269196,313514.38823919283,337
1608220800,2020-12-17 16:00:00,DOT/USD,5.6839,5.7329,5.6251,5.6415,5.6669,55975.02129056,315783.0826106942,339
1608217200,2020-12-17 15:00:00,DOT/USD,5.6331,5.6690,5.6299,5.6690,5.6393,29437.73005121,166882.4916603095,179
1608213600,2020-12-17 14:00:00,DOT/USD,5.6336,5.6744,5.6067,5.6300,5.6433,31584.94931104,177823.2646211552,266
1608210000,2020-12-17 13:00:00,DOT/USD,5.6022,5.7419,5.5418,5.6364,5.6647,46043.41550401,259519.10714680198,331
1608206400,2020-12-17 12:00:00,DOT/USD,5.6008,5.6180,5.5677,5.6053,5.5908,31735.49419554,177886.96561426035,165
1608202800,2020-12-17 11:00:00,DOT/USD,5.5745,5.6674,5.5582,5.5976,5.6329,56646.69547066,317085.54256656644,288
1608199200,2020-12-17 10:00:00,DOT/USD,5.4819,5.5980,5.4819,5.5687,5.5443,90462.12275153,503756.4229664451,407
1608195600,2020-12-17 09:00:00,DOT/USD,5.3590,5.4818,5.3361,5.4730,5.3695,187375.33969220,1025505.2341354106,735
1608192000,2020-12-17 08:00:00,DOT/USD,5.3849,5.4085,5.3436,5.3590,5.3646,16760.41187745,89819.04725125454,106
1608188400,2020-12-17 07:00:00,DOT/USD,5.3621,5.3867,5.3534,5.3835,5.3790,4601.40388337,24771.65780612239,50
1608184800,2020-12-17 06:00:00,DOT/USD,5.3645,5.3932,5.3484,5.3784,5.3686,9568.61800214,51463.85506270977,56
1608181200,2020-12-17 05:00:00,DOT/USD,5.3257,5.3852,5.3257,5.3827,5.3615,17065.15214178,91856.5944335592,61
1608177600,2020-12-17 04:00:00,DOT/USD,5.3559,5.3559,5.3257,5.3257,5.3437,7709.93708595,41060.81193864392,65
1608174000,2020-12-17 03:00:00,DOT/USD,5.3992,5.4279,5.3300,5.3401,5.3793,34827.21653251,185980.81900525664,187
1608170400,2020-12-17 02:00:00,DOT/USD,5.3786,5.3922,5.3486,5.3922,5.3816,14126.04980632,76170.4857656387,94
1608166800,2020-12-17 01:00:00,DOT/USD,5.3789,5.3938,5.3327,5.3813,5.3613,11776.10696510,63370.764411292635,102
1608163200,2020-12-17 00:00:00,DOT/USD,5.3800,5.4498,5.3292,5.3794,5.3937,45697.00694126,245822.47913981407,246
1608159600,2020-12-16 23:00:00,DOT/USD,5.3334,5.3785,5.3129,5.3731,5.3514,13206.48329752,70959.75540590471,99
1608156000,2020-12-16 22:00:00,DOT/USD,5.2801,5.3529,5.2801,5.3334,5.3205,50803.22676226,270953.9296138375,232
1608152400,2020-12-16 21:00:00,DOT/USD,5.2433,5.2947,5.2377,5.2882,5.2577,7542.38834490,39885.65804550018,79
1608148800,2020-12-16 20:00:00,DOT/USD,5.2389,5.2637,5.2349,5.2541,5.2550,20491.03964448,107661.97139606236,67
1608145200,2020-12-16 19:00:00,DOT/USD,5.2490,5.2584,5.2210,5.2338,5.2451,14957.37842981,78283.92722593957,84
1608141600,2020-12-16 18:00:00,DOT/USD,5.2571,5.2805,5.2426,5.2447,5.2580,12518.91161853,65657.9357657043,88
1608138000,2020-12-16 17:00:00,DOT/USD,5.3019,5.3083,5.2473,5.2606,5.2749,11521.08563698,60607.82310189699,112
1608134400,2020-12-16 16:00:00,DOT/USD,5.3381,5.3568,5.2984,5.3046,5.3269,26792.99970633,142126.1462421981,159
1608130800,2020-12-16 15:00:00,DOT/USD,5.3232,5.3702,5.3124,5.3280,5.3374,59443.97348593,316717.4907330351,336
1608127200,2020-12-16 14:00:00,DOT/USD,5.2151,5.3219,5.2151,5.3216,5.2741,52693.00525932,280411.09678799735,395
1608123600,2020-12-16 13:00:00,DOT/USD,5.1419,5.2077,5.1374,5.2052,5.1574,24395.78757764,126984.95349913172,128
1608120000,2020-12-16 12:00:00,DOT/USD,5.1835,5.1888,5.1296,5.1353,5.1628,7881.62601747,40474.51408751369,71
1608116400,2020-12-16 11:00:00,DOT/USD,5.1746,5.1995,5.1374,5.1995,5.1626,10119.01628149,52613.82515560725,69
1608112800,2020-12-16 10:00:00,DOT/USD,5.1395,5.1984,5.1377,5.1684,5.1713,5747.63387358,29706.07091221087,46
1608109200,2020-12-16 09:00:00,DOT/USD,5.1919,5.1919,5.1324,5.1375,5.1752,23940.91369734,122996.44412008427,74
1608105600,2020-12-16 08:00:00,DOT/USD,5.1829,5.1829,5.1627,5.1709,5.1708,1981.75754262,10247.470077133758,32
1608102000,2020-12-16 07:00:00,DOT/USD,5.1943,5.1960,5.1699,5.1867,5.1915,8013.80976466,41565.22710636202,41
1608098400,2020-12-16 06:00:00,DOT/USD,5.1489,5.1943,5.1489,5.1943,5.1743,1417.97119156,7365.367760320109,21
1608094800,2020-12-16 05:00:00,DOT/USD,5.1599,5.1777,5.1422,5.1459,5.1579,1796.92672778,9246.805248483102,21
1608091200,2020-12-16 04:00:00,DOT/USD,5.1599,5.1728,5.1333,5.1522,5.1572,3915.06049720,20171.17469367384,34
1608087600,2020-12-16 03:00:00,DOT/USD,5.1754,5.1754,5.1502,5.1670,5.1664,1973.15186637,10195.27569353379,27
